review_date,rating,review_text,cleaned_review_text,llm_labels
2025-03-31 07:42:07,3,ياريت تخلو إمكانية الغاء فى عملية التحويل فى حالة تم التحويل بالخطأ لانه بتحصل مشاكل مع المستلم فى حالة رفض استرداد النقود التى حولت بالخطأ كمان ياريت يكون كشف الحساب شامل فترات طويلة مش اخر ١٠ عمليات فقط,ياريت تخلو إمكانية الغاء فى عملية التحويل فى حالة تم التحويل بالخطأ لانه بتحصل مشاكل مع المستلم فى حالة رفض استرداد النقود التى حولت بالخطأ كمان ياريت يكون كشف الحساب شامل فترات طويلة مش اخر ١٠ عمليات فقط,"[{'aspect_term': 'إمكانية الإلغاء', 'polarity': 'negative'}, {'aspect_term': 'خدمة استرداد الأموال', 'polarity': 'negative'}, {'aspect_term': 'كشف الحساب', 'polarity': 'negative'}]"
2025-05-22 20:22:00,5,ممتاز انصح بتنزيله,ممتاز انصح بتنزيله,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-04-26 13:03:23,4,برنامج اكثر من رائع و عايز اقول لكل اللي نزلوه و لسبب ما اتحذف و عايز ترجعه تاني و لقيت في مشاكل اعمل بعد ما تجيلك رسالة انك عايز تعمل تسجيل جديد هيدخلك علطول و بصراحه ممتاز جدا. انصح كل الناس تنزله,برنامج اكثر من رائع و عايز اقول لكل اللي نزلوه و لسبب ما اتحذف و عايز ترجعه تاني و لقيت في مشاكل اعمل بعد ما تجيلك رسالة انك عايز تعمل تسجيل جديد هيدخلك علطول و بصراحه ممتاز جدا. انصح كل الناس تنزله,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'عملية التسجيل', 'polarity': 'positive'}]"
2025-02-23 06:35:30,5,ممتازه,ممتازه,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-03-22 13:09:54,3,لو سمحت البرنامج كان شغال الاول معايا كويس بس بعد ما غيرت التليفون مش راضي يفتح ايه الحل لو سمحت,لو سمحت البرنامج كان شغال الاول معايا كويس بس بعد ما غيرت التليفون مش راضي يفتح ايه الحل لو سمحت,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-07-09 13:43:10,1,التطبيق لا يعمل على جهاز أوبو رينو10...5G برجاء التكرم بإزالة هذه المشكلة....,التطبيق لا يعمل على جهاز أوبو رينو10...5G برجاء التكرم بإزالة هذه المشكلة....,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'التوافق مع الأجهزة', 'polarity': 'negative'}]"
2024-05-25 12:30:22,5,ممتاز جيد جدا,ممتاز جيد جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-03-31 17:20:38,5,ممتاز فى المعاملات الماليه,ممتاز فى المعاملات الماليه,"[{'aspect_term': 'المعاملات المالية', 'polarity': 'positive'}]"
2023-08-17 18:15:32,5,V good,V good,[]
2025-05-13 08:23:39,4,اصبح لا عنى عنه... ليتكم تخفضوا المصاريف على التعاملات,اصبح لا عنى عنه... ليتكم تخفضوا المصاريف على التعاملات,"[{'aspect_term': 'المصاريف', 'polarity': 'negative'}]"
2022-05-19 22:06:05,1,البرنامج لا يعمل معي مع ان جهازي Samsung s10 plus ومحدث اخر اصدار لاندوريد,البرنامج لا يعمل معي مع ان جهازي Samsung s10 plus ومحدث اخر اصدار لاندوريد,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-03-14 11:56:30,5,الرجاء أضافة خاصية الإيداع في الحساب عن طريق كارت فيزا برقم الكارت أو ب NFC,الرجاء أضافة خاصية الإيداع في الحساب عن طريق كارت فيزا برقم الكارت أو ب NFC,"[{'aspect_term': 'إضافة خاصية الإيداع', 'polarity': 'negative'}]"
2022-11-18 22:50:38,4,التطبيق يستمر في التحميل الي ان يتم إختيار الرقم المسجل لدي البنك و بعد ذلك يستمر في التحميل الي ان تظهر رساله .......لم يتم استلام رسالتكم ....مع العلم انني متأكد ان الرقم يعمل جيدا و التطبيق علي اخر تحديث .....يرجي الرد,التطبيق يستمر في التحميل الي ان يتم إختيار الرقم المسجل لدي البنك و بعد ذلك يستمر في التحميل الي ان تظهر رساله .......لم يتم استلام رسالتكم ....مع العلم انني متأكد ان الرقم يعمل جيدا و التطبيق علي اخر تحديث .....يرجي الرد,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة الرسائل', 'polarity': 'negative'}]"
2025-04-23 17:31:15,5,من فضلك التطبيق لا يعمل ،بعد تجديد الشريحة!!!! ارجو حل المشكلة,من فضلك التطبيق لا يعمل ،بعد تجديد الشريحة!!!! ارجو حل المشكلة,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-04-14 00:09:01,1,بعد التحديث زفت وحوار الرسوم المفروض علي البنك مش عالينا,بعد التحديث زفت وحوار الرسوم المفروض علي البنك مش عالينا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'الرسوم', 'polarity': 'negative'}]"
2024-05-04 02:05:57,5,روعة,روعة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-09-24 22:59:28,4,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-04-25 23:52:00,5,سيئ جدا,سيئ جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'negative'}]"
2025-03-31 18:36:21,5,ممتاز جداً,ممتاز جداً,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-08-28 21:27:13,5,ممتاز وسهل الاستخدام,ممتاز وسهل الاستخدام,"[{'aspect_term': 'سهولة الاستخدام', 'polarity': 'positive'}, {'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2025-03-30 22:32:59,5,كويس,كويس,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2022-03-18 12:03:10,1,لم يقبل التسجيل وتظهر رساله لم يتم المصادقه مع ان البيانات صحيحه.,لم يقبل التسجيل وتظهر رساله لم يتم المصادقه مع ان البيانات صحيحه.,"[{'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}, {'aspect_term': 'رسالة الخطأ', 'polarity': 'negative'}]"
2025-07-12 01:05:20,5,ممتاز ممتاز ممتاز جدان جدان جدان,ممتاز ممتاز ممتاز جدان جدان جدان,[]
2024-11-21 20:36:48,5,هذا جميل جدا جدا,هذا جميل جدا جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2022-11-02 18:45:08,1,الأبلكيشن لا يعمل والتحويلات موقوفة وكل محاول احول يقول عملية مرفوضة ارجع للبنك ولما كلمت خدمة العملة قالى غير الباسورد ولما عملت كدة برضو مشتغلش,الأبلكيشن لا يعمل والتحويلات موقوفة وكل محاول احول يقول عملية مرفوضة ارجع للبنك ولما كلمت خدمة العملة قالى غير الباسورد ولما عملت كدة برضو مشتغلش,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'التحويلات', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2024-03-06 17:52:39,5,ممتاز جداً وسهل وبسيط,ممتاز جداً وسهل وبسيط,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'سهولة الاستخدام', 'polarity': 'positive'}]"
2025-02-10 13:40:22,1,سي جدااااا,سي جدااااا,[]
2023-10-23 18:20:52,1,بعد التحديث بقي بيهنج,بعد التحديث بقي بيهنج,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2022-05-16 08:30:53,1,تعديل للمراجعه رد المطور يوضح اين توجد المشكله بنقول البرنامج اصلا مابيفتح يرد علينا في حاجه بعيده اصلا عن المشكله ايها المطور البرنامج اصلا ثابت علي الواجهه الاولي ليه ومابيفتح من الاساس ولا بندخل حسابات ولا بندخل فيزا البرنامج معلق في كل التلفونات مابيفتح نهائى نقول تاني البرنامج للاسف نزلته اول مره فتح ولم يكمل التسجيل عند ادخال رقم الفيزا وتاني وعاشر مره لايفتح من الاساس بعد حذفه وتنزليه مع العلم انها اخر نسخه من جوجل بلاي الرجاء من المطور حل المشكله,تعديل للمراجعه رد المطور يوضح اين توجد المشكله بنقول البرنامج اصلا مابيفتح يرد علينا في حاجه بعيده اصلا عن المشكله ايها المطور البرنامج اصلا ثابت علي الواجهه الاولي ليه ومابيفتح من الاساس ولا بندخل حسابات ولا بندخل فيزا البرنامج معلق في كل التلفونات مابيفتح نهائى نقول تاني البرنامج للاسف نزلته اول مره فتح ولم يكمل التسجيل عند ادخال رقم الفيزا وتاني وعاشر مره لايفتح من الاساس بعد حذفه وتنزليه مع العلم انها اخر نسخه من جوجل بلاي الرجاء من المطور حل المشكله,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}]"
2023-09-20 22:23:58,5,ممتاز جدا جدا...ولى طلب واحد ومهم جدا عند التحويل لابد ان يطلب البرنامج برسالة تأكيد على رقم حساب واسم المحول له قبل تحويل النقود....,ممتاز جدا جدا...ولى طلب واحد ومهم جدا عند التحويل لابد ان يطلب البرنامج برسالة تأكيد على رقم حساب واسم المحول له قبل تحويل النقود....,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'رسالة تأكيد', 'polarity': 'negative'}]"
2024-07-19 20:34:47,2,سئ عندما تبدل هاتف لآخر. لا يفتح ولا يتم ارسال رساله التأكيد وكل ماتتصل عليهم. يوجهوك ع أن الشريحه سيئه. أو الشبكه الهاتف مش عارف ايه. محدش بيحب ولا يساعد,سئ عندما تبدل هاتف لآخر. لا يفتح ولا يتم ارسال رساله التأكيد وكل ماتتصل عليهم. يوجهوك ع أن الشريحه سيئه. أو الشبكه الهاتف مش عارف ايه. محدش بيحب ولا يساعد,"[{'aspect_term': 'عملية نقل البيانات بين الأجهزة', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'رسالة التأكيد', 'polarity': 'negative'}]"
2024-08-28 19:57:38,5,تمام,تمام,[]
2024-08-23 22:14:10,5,جمیل,جمیل,[]
2024-08-02 09:51:50,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-04-02 02:48:44,5,good,good,[]
2024-05-03 09:48:05,5,ممتاز ومفيد,ممتاز ومفيد,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-05-19 11:19:56,5,ممتاز جدا,ممتاز جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-10-01 09:01:46,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-05-27 09:19:51,1,زباله بعد التحديث لا يعمل افتحه يفصل,زباله بعد التحديث لا يعمل افتحه يفصل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-12-12 20:54:24,5,تطبيق رائع ومفيد ملحوظة إذا أعدت تنصيب التطبيق ولم يستجب لإرسال الرسالة .. افتح (الاعدادات) ثم اختر (تطبيقات) ثم من الثلاث نقاط أعلى يسار الشاشة اختر (الوصول الخاص او المميز) ومنه اختر (الوصول إلى الرسائل النصية) ثم اضغط على انستاباي واختر (السماح دائمال .. وأخيرا افتح التطبيق وأرسل الرسالة سيستقبلها وتتابع التعليمات .. هذا ما فعلته ونجح بفضل الله.,تطبيق رائع ومفيد ملحوظة إذا أعدت تنصيب التطبيق ولم يستجب لإرسال الرسالة .. افتح (الاعدادات) ثم اختر (تطبيقات) ثم من الثلاث نقاط أعلى يسار الشاشة اختر (الوصول الخاص او المميز) ومنه اختر (الوصول إلى الرسائل النصية) ثم اضغط على انستاباي واختر (السماح دائمال .. وأخيرا افتح التطبيق وأرسل الرسالة سيستقبلها وتتابع التعليمات .. هذا ما فعلته ونجح بفضل الله.,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'إرسال الرسائل', 'polarity': 'negative'}]"
2024-11-13 07:50:08,3,التطبيق جيد في المعاملات البنكيه و التحويلات ولكن لا يريد دفع فاتورة الكهرباء,التطبيق جيد في المعاملات البنكيه و التحويلات ولكن لا يريد دفع فاتورة الكهرباء,"[{'aspect_term': 'المعاملات البنكية والتحويلات', 'polarity': 'positive'}, {'aspect_term': 'دفع فاتورة الكهرباء', 'polarity': 'negative'}]"
